Epoch, Batch, Loss, BatchAccuracy, EpochAccuracy, TotalAccuracy
23, 68, 0.4019, 1.000, 0.941, 0.771
23, 69, 1.6415, 0.667, 0.937, 0.771
23, 70, 0.6083, 0.667, 0.933, 0.771
24, 1, 0.1454, 1.000, 1.000, 0.771
24, 2, 0.0860, 1.000, 1.000, 0.771
24, 3, 0.1182, 1.000, 1.000, 0.771
24, 4, 0.0136, 1.000, 1.000, 0.771
24, 5, 0.0230, 1.000, 1.000, 0.771
24, 6, 0.5681, 0.667, 0.944, 0.771
24, 7, 0.0853, 1.000, 0.952, 0.771
24, 8, 0.0190, 1.000, 0.958, 0.772
24, 9, 0.0228, 1.000, 0.963, 0.772
24, 10, 0.6366, 0.667, 0.933, 0.772
24, 11, 0.0587, 1.000, 0.939, 0.772
24, 12, 0.8032, 0.667, 0.917, 0.772
24, 13, 0.4608, 0.667, 0.897, 0.772
24, 14, 0.1998, 1.000, 0.905, 0.772
24, 15, 0.5412, 0.667, 0.889, 0.772
24, 16, 0.0994, 1.000, 0.896, 0.772
24, 17, 0.1934, 1.000, 0.902, 0.772
24, 18, 0.0495, 1.000, 0.907, 0.772
24, 19, 0.1014, 1.000, 0.912, 0.772
24, 20, 0.4002, 0.667, 0.900, 0.772
24, 21, 0.1947, 1.000, 0.905, 0.772
24, 22, 0.5972, 0.667, 0.894, 0.772
24, 23, 0.2199, 1.000, 0.899, 0.772
24, 24, 0.1463, 1.000, 0.903, 0.773
24, 25, 0.1997, 1.000, 0.907, 0.773
24, 26, 0.1874, 1.000, 0.910, 0.773
24, 27, 0.0515, 1.000, 0.914, 0.773
24, 28, 0.1561, 1.000, 0.917, 0.773
24, 29, 0.1589, 1.000, 0.920, 0.773
24, 30, 0.2296, 1.000, 0.922, 0.773
24, 31, 0.0231, 1.000, 0.925, 0.774
24, 32, 0.4497, 0.667, 0.917, 0.773
24, 33, 0.0284, 1.000, 0.919, 0.774
24, 34, 0.0270, 1.000, 0.922, 0.774
24, 35, 0.0282, 1.000, 0.924, 0.774
24, 36, 0.0290, 1.000, 0.926, 0.774
24, 37, 0.0358, 1.000, 0.928, 0.774
24, 38, 0.0370, 1.000, 0.930, 0.774
24, 39, 0.0195, 1.000, 0.932, 0.774
24, 40, 0.0760, 1.000, 0.933, 0.775
24, 41, 0.1017, 1.000, 0.935, 0.775
24, 42, 0.0182, 1.000, 0.937, 0.775
24, 43, 0.0259, 1.000, 0.938, 0.775
24, 44, 0.0130, 1.000, 0.939, 0.775
24, 45, 0.0251, 1.000, 0.941, 0.775
24, 46, 0.0339, 1.000, 0.942, 0.775
24, 47, 0.0691, 1.000, 0.943, 0.775
24, 48, 0.0282, 1.000, 0.944, 0.776
24, 49, 0.1448, 1.000, 0.946, 0.776
24, 50, 0.1615, 1.000, 0.947, 0.776
24, 51, 0.4311, 0.667, 0.941, 0.776
24, 52, 0.0155, 1.000, 0.942, 0.776
24, 53, 0.0147, 1.000, 0.943, 0.776
24, 54, 2.0213, 0.333, 0.932, 0.776
24, 55, 0.0078, 1.000, 0.933, 0.776
24, 56, 0.0245, 1.000, 0.935, 0.776
24, 57, 0.0102, 1.000, 0.936, 0.776
24, 58, 0.0360, 1.000, 0.937, 0.776
24, 59, 0.1202, 1.000, 0.938, 0.777
24, 60, 0.0456, 1.000, 0.939, 0.777
24, 61, 0.0437, 1.000, 0.940, 0.777
24, 62, 0.2473, 0.667, 0.935, 0.777
24, 63, 0.0401, 1.000, 0.937, 0.777
24, 64, 0.1327, 1.000, 0.938, 0.777
24, 65, 0.8726, 0.667, 0.933, 0.777
24, 66, 0.1174, 1.000, 0.934, 0.777
24, 67, 0.0402, 1.000, 0.935, 0.777
24, 68, 0.0227, 1.000, 0.936, 0.777
24, 69, 0.0453, 1.000, 0.937, 0.777
24, 70, 0.8543, 0.667, 0.933, 0.777
25, 1, 0.0869, 1.000, 1.000, 0.778
25, 2, 0.0120, 1.000, 1.000, 0.778
25, 3, 0.0745, 1.000, 1.000, 0.778
25, 4, 0.0391, 1.000, 1.000, 0.778
25, 5, 0.3856, 0.667, 0.933, 0.778
25, 6, 0.1010, 1.000, 0.944, 0.778
25, 7, 0.0211, 1.000, 0.952, 0.778
25, 8, 0.0245, 1.000, 0.958, 0.778
25, 9, 0.0258, 1.000, 0.963, 0.778
25, 10, 1.1178, 0.667, 0.933, 0.778
25, 11, 0.0289, 1.000, 0.939, 0.778
25, 12, 0.5426, 0.667, 0.917, 0.778
25, 13, 0.8309, 0.667, 0.897, 0.778
25, 14, 0.0368, 1.000, 0.905, 0.778
25, 15, 0.0144, 1.000, 0.911, 0.779
25, 16, 0.5900, 0.667, 0.896, 0.778
25, 17, 0.0359, 1.000, 0.902, 0.779
25, 18, 0.2687, 1.000, 0.907, 0.779
25, 19, 0.4735, 0.667, 0.895, 0.779
25, 20, 0.0695, 1.000, 0.900, 0.779
25, 21, 0.1281, 1.000, 0.905, 0.779
25, 22, 0.1138, 1.000, 0.909, 0.779
25, 23, 0.1809, 1.000, 0.913, 0.779
25, 24, 0.1986, 1.000, 0.917, 0.779
25, 25, 0.1176, 1.000, 0.920, 0.779
25, 26, 0.0549, 1.000, 0.923, 0.780
25, 27, 0.1417, 1.000, 0.926, 0.780
25, 28, 0.0346, 1.000, 0.929, 0.780
25, 29, 0.2134, 1.000, 0.931, 0.780
25, 30, 1.4694, 0.667, 0.922, 0.780
25, 31, 0.2489, 0.667, 0.914, 0.780
25, 32, 0.1274, 1.000, 0.917, 0.780
25, 33, 0.0338, 1.000, 0.919, 0.780
25, 34, 0.1495, 1.000, 0.922, 0.780
25, 35, 0.2021, 1.000, 0.924, 0.780
25, 36, 0.0290, 1.000, 0.926, 0.780
25, 37, 0.1480, 1.000, 0.928, 0.781
25, 38, 0.1907, 1.000, 0.930, 0.781
25, 39, 0.0386, 1.000, 0.932, 0.781
25, 40, 0.7841, 0.667, 0.925, 0.781
25, 41, 0.1557, 1.000, 0.927, 0.781
25, 42, 0.0294, 1.000, 0.929, 0.781
25, 43, 0.5660, 0.667, 0.922, 0.781
25, 44, 0.0324, 1.000, 0.924, 0.781
25, 45, 0.0108, 1.000, 0.926, 0.781
25, 46, 0.0448, 1.000, 0.928, 0.781
25, 47, 0.1794, 1.000, 0.929, 0.782
25, 48, 0.1793, 1.000, 0.931, 0.782
25, 49, 0.0344, 1.000, 0.932, 0.782
25, 50, 0.5869, 0.667, 0.927, 0.782
25, 51, 0.0544, 1.000, 0.928, 0.782
25, 52, 0.0605, 1.000, 0.929, 0.782
25, 53, 0.0483, 1.000, 0.931, 0.782
25, 54, 0.4183, 0.667, 0.926, 0.782
25, 55, 0.0893, 1.000, 0.927, 0.782
25, 56, 0.0013, 1.000, 0.929, 0.782
25, 57, 0.3155, 1.000, 0.930, 0.782
25, 58, 0.0206, 1.000, 0.931, 0.783
25, 59, 0.0407, 1.000, 0.932, 0.783
25, 60, 0.0412, 1.000, 0.933, 0.783
25, 61, 0.0284, 1.000, 0.934, 0.783
25, 62, 0.1738, 1.000, 0.935, 0.783
25, 63, 0.0424, 1.000, 0.937, 0.783
25, 64, 0.0478, 1.000, 0.938, 0.783
25, 65, 0.1832, 1.000, 0.938, 0.783
25, 66, 0.0168, 1.000, 0.939, 0.784
25, 67, 0.0678, 1.000, 0.940, 0.784
25, 68, 0.0484, 1.000, 0.941, 0.784
25, 69, 0.0198, 1.000, 0.942, 0.784
25, 70, 0.0095, 1.000, 0.943, 0.784
26, 1, 0.0532, 1.000, 1.000, 0.784
26, 2, 0.7809, 0.667, 0.833, 0.784
26, 3, 0.1145, 1.000, 0.889, 0.784
26, 4, 0.0472, 1.000, 0.917, 0.784
26, 5, 0.4971, 1.000, 0.933, 0.784
26, 6, 0.0956, 1.000, 0.944, 0.785
26, 7, 0.0113, 1.000, 0.952, 0.785
26, 8, 0.0057, 1.000, 0.958, 0.785
26, 9, 0.0800, 1.000, 0.963, 0.785
26, 10, 0.0186, 1.000, 0.967, 0.785
26, 11, 0.0154, 1.000, 0.970, 0.785
26, 12, 0.0155, 1.000, 0.972, 0.785
26, 13, 0.0232, 1.000, 0.974, 0.785
26, 14, 0.0060, 1.000, 0.976, 0.786
26, 15, 0.0812, 1.000, 0.978, 0.786
26, 16, 0.0100, 1.000, 0.979, 0.786
26, 17, 0.0267, 1.000, 0.980, 0.786
26, 18, 0.0047, 1.000, 0.981, 0.786
26, 19, 0.0954, 1.000, 0.982, 0.786
26, 20, 0.0981, 1.000, 0.983, 0.786
26, 21, 0.0507, 1.000, 0.984, 0.786
26, 22, 0.0968, 1.000, 0.985, 0.786
26, 23, 0.1300, 1.000, 0.986, 0.787
26, 24, 0.0379, 1.000, 0.986, 0.787
26, 25, 0.1714, 1.000, 0.987, 0.787
26, 26, 0.0024, 1.000, 0.987, 0.787
26, 27, 0.0123, 1.000, 0.988, 0.787
26, 28, 0.0071, 1.000, 0.988, 0.787
26, 29, 0.0103, 1.000, 0.989, 0.787
26, 30, 0.0440, 1.000, 0.989, 0.787
26, 31, 0.0665, 1.000, 0.989, 0.788
26, 32, 0.0274, 1.000, 0.990, 0.788
26, 33, 0.0142, 1.000, 0.990, 0.788
26, 34, 0.5947, 0.667, 0.980, 0.788
26, 35, 0.1045, 1.000, 0.981, 0.788
26, 36, 0.0063, 1.000, 0.981, 0.788
26, 37, 0.9167, 0.667, 0.973, 0.788
26, 38, 0.0108, 1.000, 0.974, 0.788
26, 39, 0.0295, 1.000, 0.974, 0.788
26, 40, 0.4070, 0.667, 0.967, 0.788
26, 41, 0.9717, 0.667, 0.959, 0.788
26, 42, 0.0099, 1.000, 0.960, 0.788
26, 43, 0.0458, 1.000, 0.961, 0.788
26, 44, 0.0415, 1.000, 0.962, 0.788
26, 45, 0.0405, 1.000, 0.963, 0.788
26, 46, 0.2023, 1.000, 0.964, 0.789
26, 47, 0.0891, 1.000, 0.965, 0.789
26, 48, 0.0265, 1.000, 0.965, 0.789
26, 49, 0.1056, 1.000, 0.966, 0.789
26, 50, 0.0197, 1.000, 0.967, 0.789
26, 51, 0.0151, 1.000, 0.967, 0.789
26, 52, 0.0321, 1.000, 0.968, 0.789
26, 53, 0.0389, 1.000, 0.969, 0.789
26, 54, 0.0854, 1.000, 0.969, 0.790
26, 55, 0.1088, 1.000, 0.970, 0.790
26, 56, 0.0534, 1.000, 0.970, 0.790
26, 57, 0.3147, 1.000, 0.971, 0.790
26, 58, 0.3089, 1.000, 0.971, 0.790
26, 59, 1.5149, 0.667, 0.966, 0.790
26, 60, 0.0065, 1.000, 0.967, 0.790
26, 61, 0.1425, 1.000, 0.967, 0.790
26, 62, 0.0579, 1.000, 0.968, 0.790
26, 63, 0.0197, 1.000, 0.968, 0.790
26, 64, 0.0131, 1.000, 0.969, 0.791
26, 65, 0.0107, 1.000, 0.969, 0.791
26, 66, 0.1741, 1.000, 0.970, 0.791
26, 67, 0.0070, 1.000, 0.970, 0.791
26, 68, 0.1303, 1.000, 0.971, 0.791
26, 69, 0.0235, 1.000, 0.971, 0.791
26, 70, 0.0171, 1.000, 0.971, 0.791
27, 1, 0.3218, 0.667, 0.667, 0.791
27, 2, 0.0331, 1.000, 0.833, 0.791
27, 3, 0.0061, 1.000, 0.889, 0.791
27, 4, 0.0220, 1.000, 0.917, 0.791
27, 5, 0.6539, 0.667, 0.867, 0.791
27, 6, 0.0512, 1.000, 0.889, 0.792
27, 7, 0.0297, 1.000, 0.905, 0.792
27, 8, 0.2513, 0.667, 0.875, 0.792
27, 9, 0.0002, 1.000, 0.889, 0.792
27, 10, 0.0060, 1.000, 0.900, 0.792
27, 11, 0.0044, 1.000, 0.909, 0.792
27, 12, 0.1675, 1.000, 0.917, 0.792
27, 13, 0.3666, 1.000, 0.923, 0.792
27, 14, 0.0582, 1.000, 0.929, 0.792
27, 15, 1.1452, 0.667, 0.911, 0.792
27, 16, 0.0597, 1.000, 0.917, 0.792
27, 17, 0.0952, 1.000, 0.922, 0.792
27, 18, 0.0567, 1.000, 0.926, 0.793
27, 19, 0.0221, 1.000, 0.930, 0.793
27, 20, 0.0693, 1.000, 0.933, 0.793
27, 21, 0.0081, 1.000, 0.937, 0.793
27, 22, 0.0149, 1.000, 0.939, 0.793
27, 23, 0.1944, 1.000, 0.942, 0.793
27, 24, 0.1506, 1.000, 0.944, 0.793
27, 25, 0.3454, 0.667, 0.933, 0.793
27, 26, 0.2319, 1.000, 0.936, 0.793
27, 27, 0.0240, 1.000, 0.938, 0.793
27, 28, 0.0104, 1.000, 0.940, 0.793
27, 29, 0.0016, 1.000, 0.943, 0.794
27, 30, 0.0357, 1.000, 0.944, 0.794
27, 31, 0.0740, 1.000, 0.946, 0.794
27, 32, 0.1557, 1.000, 0.948, 0.794
27, 33, 0.0532, 1.000, 0.949, 0.794
27, 34, 0.0209, 1.000, 0.951, 0.794
27, 35, 0.1130, 1.000, 0.952, 0.794
27, 36, 0.0090, 1.000, 0.954, 0.794
27, 37, 0.0177, 1.000, 0.955, 0.794
27, 38, 0.3194, 1.000, 0.956, 0.795
27, 39, 0.0375, 1.000, 0.957, 0.795
27, 40, 0.0548, 1.000, 0.958, 0.795
27, 41, 0.0038, 1.000, 0.959, 0.795
27, 42, 0.1260, 1.000, 0.960, 0.795
27, 43, 0.0070, 1.000, 0.961, 0.795
27, 44, 0.0086, 1.000, 0.962, 0.795
27, 45, 0.0188, 1.000, 0.963, 0.795
27, 46, 0.0777, 1.000, 0.964, 0.795
27, 47, 0.0000, 1.000, 0.965, 0.796
27, 48, 0.0007, 1.000, 0.965, 0.796
27, 49, 0.0624, 1.000, 0.966, 0.796
27, 50, 0.1236, 1.000, 0.967, 0.796
27, 51, 0.5326, 0.667, 0.961, 0.796
27, 52, 0.0302, 1.000, 0.962, 0.796
27, 53, 0.1024, 1.000, 0.962, 0.796
27, 54, 0.0117, 1.000, 0.963, 0.796
27, 55, 0.0245, 1.000, 0.964, 0.796
27, 56, 0.0363, 1.000, 0.964, 0.796
27, 57, 0.3435, 1.000, 0.965, 0.796
27, 58, 0.0668, 1.000, 0.966, 0.797
27, 59, 0.0417, 1.000, 0.966, 0.797
27, 60, 0.0068, 1.000, 0.967, 0.797
27, 61, 0.0099, 1.000, 0.967, 0.797
27, 62, 0.0208, 1.000, 0.968, 0.797
27, 63, 0.0301, 1.000, 0.968, 0.797
27, 64, 0.1362, 1.000, 0.969, 0.797
27, 65, 0.0259, 1.000, 0.969, 0.797
27, 66, 0.0122, 1.000, 0.970, 0.797
27, 67, 0.0924, 1.000, 0.970, 0.798
27, 68, 0.6133, 0.667, 0.966, 0.797
27, 69, 0.0403, 1.000, 0.966, 0.798
27, 70, 0.2340, 1.000, 0.967, 0.798
28, 1, 0.0156, 1.000, 1.000, 0.798
28, 2, 0.0290, 1.000, 1.000, 0.798
28, 3, 0.0063, 1.000, 1.000, 0.798
28, 4, 0.0065, 1.000, 1.000, 0.798
28, 5, 0.2128, 1.000, 1.000, 0.798
28, 6, 0.0046, 1.000, 1.000, 0.798
28, 7, 0.3426, 1.000, 1.000, 0.798
28, 8, 0.0127, 1.000, 1.000, 0.799
28, 9, 0.0186, 1.000, 1.000, 0.799
28, 10, 0.0043, 1.000, 1.000, 0.799
28, 11, 0.0300, 1.000, 1.000, 0.799
28, 12, 0.0115, 1.000, 1.000, 0.799
28, 13, 0.0293, 1.000, 1.000, 0.799
28, 14, 0.0079, 1.000, 1.000, 0.799
28, 15, 0.0034, 1.000, 1.000, 0.799
28, 16, 0.0411, 1.000, 1.000, 0.799
28, 17, 0.2501, 1.000, 1.000, 0.800
28, 18, 0.0341, 1.000, 1.000, 0.800
28, 19, 0.1142, 1.000, 1.000, 0.800
28, 20, 0.1101, 1.000, 1.000, 0.800
28, 21, 0.3539, 0.667, 0.984, 0.800
28, 22, 0.0170, 1.000, 0.985, 0.800
28, 23, 0.0033, 1.000, 0.986, 0.800
28, 24, 0.0094, 1.000, 0.986, 0.800
28, 25, 0.0280, 1.000, 0.987, 0.800
28, 26, 0.0582, 1.000, 0.987, 0.800
28, 27, 0.0366, 1.000, 0.988, 0.800
28, 28, 0.0074, 1.000, 0.988, 0.800
28, 29, 0.0035, 1.000, 0.989, 0.801
28, 30, 0.0312, 1.000, 0.989, 0.801
28, 31, 0.0340, 1.000, 0.989, 0.801
28, 32, 0.4607, 0.667, 0.979, 0.801
28, 33, 0.0159, 1.000, 0.980, 0.801
28, 34, 0.0070, 1.000, 0.980, 0.801
28, 35, 0.1153, 1.000, 0.981, 0.801
28, 36, 0.1991, 1.000, 0.981, 0.801
28, 37, 0.0931, 1.000, 0.982, 0.801
28, 38, 0.0026, 1.000, 0.982, 0.801
28, 39, 0.0136, 1.000, 0.983, 0.801
28, 40, 0.9189, 0.667, 0.975, 0.801
28, 41, 0.0116, 1.000, 0.976, 0.801
28, 42, 1.0658, 0.667, 0.968, 0.801
28, 43, 0.0065, 1.000, 0.969, 0.802
28, 44, 0.0079, 1.000, 0.970, 0.802
28, 45, 0.0086, 1.000, 0.970, 0.802
28, 46, 0.0097, 1.000, 0.971, 0.802
28, 47, 0.0021, 1.000, 0.972, 0.802
28, 48, 0.1093, 1.000, 0.972, 0.802
28, 49, 0.5651, 0.667, 0.966, 0.802
28, 50, 0.0026, 1.000, 0.967, 0.802
28, 51, 0.1333, 1.000, 0.967, 0.802
28, 52, 0.0269, 1.000, 0.968, 0.802
28, 53, 0.1203, 1.000, 0.969, 0.802
28, 54, 0.1455, 1.000, 0.969, 0.802
28, 55, 0.0099, 1.000, 0.970, 0.803
28, 56, 1.0906, 0.667, 0.964, 0.803
28, 57, 0.0233, 1.000, 0.965, 0.803
28, 58, 0.0869, 1.000, 0.966, 0.803
28, 59, 0.0482, 1.000, 0.966, 0.803
28, 60, 0.0165, 1.000, 0.967, 0.803
28, 61, 0.0017, 1.000, 0.967, 0.803
28, 62, 0.3935, 0.667, 0.962, 0.803
28, 63, 0.0769, 1.000, 0.963, 0.803
28, 64, 0.0070, 1.000, 0.964, 0.803
28, 65, 0.0000, 1.000, 0.964, 0.803
28, 66, 0.0069, 1.000, 0.965, 0.803
28, 67, 0.0357, 1.000, 0.965, 0.803
28, 68, 0.1137, 1.000, 0.966, 0.804
28, 69, 0.0572, 1.000, 0.966, 0.804
28, 70, 0.7438, 0.667, 0.962, 0.804
29, 1, 0.0401, 1.000, 1.000, 0.804
29, 2, 0.0092, 1.000, 1.000, 0.804
29, 3, 0.0052, 1.000, 1.000, 0.804
29, 4, 0.0563, 1.000, 1.000, 0.804
29, 5, 0.0117, 1.000, 1.000, 0.804
29, 6, 0.0047, 1.000, 1.000, 0.804
29, 7, 0.0263, 1.000, 1.000, 0.804
29, 8, 0.0048, 1.000, 1.000, 0.804
29, 9, 1.0781, 0.667, 0.963, 0.804
29, 10, 0.3239, 1.000, 0.967, 0.804
29, 11, 0.0559, 1.000, 0.970, 0.804
29, 12, 0.5281, 0.667, 0.944, 0.804
29, 13, 0.2361, 1.000, 0.949, 0.805
29, 14, 0.0153, 1.000, 0.952, 0.805
29, 15, 0.0278, 1.000, 0.956, 0.805
29, 16, 0.0141, 1.000, 0.958, 0.805
29, 17, 0.0329, 1.000, 0.961, 0.805
29, 18, 0.4100, 0.667, 0.944, 0.805
29, 19, 0.0361, 1.000, 0.947, 0.805
29, 20, 0.8464, 0.667, 0.933, 0.805
29, 21, 0.1051, 1.000, 0.937, 0.805
29, 22, 0.0961, 1.000, 0.939, 0.805
29, 23, 0.0373, 1.000, 0.942, 0.805
29, 24, 0.0640, 1.000, 0.944, 0.805
29, 25, 0.0241, 1.000, 0.947, 0.805
29, 26, 0.0080, 1.000, 0.949, 0.805
29, 27, 0.0171, 1.000, 0.951, 0.806
29, 28, 0.0171, 1.000, 0.952, 0.806
29, 29, 0.0230, 1.000, 0.954, 0.806
29, 30, 0.0028, 1.000, 0.956, 0.806
29, 31, 0.3558, 1.000, 0.957, 0.806
29, 32, 0.0651, 1.000, 0.958, 0.806
29, 33, 0.0048, 1.000, 0.960, 0.806
29, 34, 0.0118, 1.000, 0.961, 0.806
29, 35, 0.0069, 1.000, 0.962, 0.806
29, 36, 0.1110, 1.000, 0.963, 0.806
29, 37, 1.1109, 0.667, 0.955, 0.806
29, 38, 1.1288, 0.667, 0.947, 0.806
29, 39, 0.0040, 1.000, 0.949, 0.806
29, 40, 0.0068, 1.000, 0.950, 0.806
29, 41, 0.0666, 1.000, 0.951, 0.807
29, 42, 0.3015, 1.000, 0.952, 0.807
29, 43, 0.0373, 1.000, 0.953, 0.807
29, 44, 0.0141, 1.000, 0.955, 0.807
29, 45, 0.0772, 1.000, 0.956, 0.807
29, 46, 0.1090, 1.000, 0.957, 0.807
29, 47, 0.1079, 1.000, 0.957, 0.807
29, 48, 0.0219, 1.000, 0.958, 0.807
29, 49, 0.0665, 1.000, 0.959, 0.807
29, 50, 0.1190, 1.000, 0.960, 0.807
29, 51, 0.1911, 1.000, 0.961, 0.808
29, 52, 0.0315, 1.000, 0.962, 0.808
29, 53, 0.1235, 1.000, 0.962, 0.808
29, 54, 0.0178, 1.000, 0.963, 0.808
29, 55, 0.0643, 1.000, 0.964, 0.808
29, 56, 0.0149, 1.000, 0.964, 0.808
29, 57, 0.0080, 1.000, 0.965, 0.808
29, 58, 0.0129, 1.000, 0.966, 0.808
29, 59, 0.0123, 1.000, 0.966, 0.808
29, 60, 0.0203, 1.000, 0.967, 0.808
29, 61, 0.2431, 1.000, 0.967, 0.809
29, 62, 0.0508, 1.000, 0.968, 0.809
29, 63, 0.0120, 1.000, 0.968, 0.809
29, 64, 0.0098, 1.000, 0.969, 0.809
29, 65, 0.4156, 1.000, 0.969, 0.809
29, 66, 0.0097, 1.000, 0.970, 0.809
29, 67, 0.0006, 1.000, 0.970, 0.809
29, 68, 0.0476, 1.000, 0.971, 0.809
29, 69, 1.8023, 0.667, 0.966, 0.809
29, 70, 0.1183, 1.000, 0.967, 0.809
30, 1, 0.0134, 1.000, 1.000, 0.809
30, 2, 0.0064, 1.000, 1.000, 0.809
30, 3, 0.0598, 1.000, 1.000, 0.809
30, 4, 0.1016, 1.000, 1.000, 0.810
30, 5, 0.2133, 1.000, 1.000, 0.810
30, 6, 0.4270, 1.000, 1.000, 0.810
30, 7, 0.0029, 1.000, 1.000, 0.810
30, 8, 0.1196, 1.000, 1.000, 0.810
30, 9, 0.0114, 1.000, 1.000, 0.810
30, 10, 0.0415, 1.000, 1.000, 0.810
30, 11, 0.0598, 1.000, 1.000, 0.810
30, 12, 0.0439, 1.000, 1.000, 0.810
30, 13, 0.0197, 1.000, 1.000, 0.810
30, 14, 0.0665, 1.000, 1.000, 0.811
30, 15, 0.0265, 1.000, 1.000, 0.811
30, 16, 0.0330, 1.000, 1.000, 0.811
30, 17, 0.0265, 1.000, 1.000, 0.811
30, 18, 0.0660, 1.000, 1.000, 0.811
30, 19, 0.1623, 1.000, 1.000, 0.811
30, 20, 0.0002, 1.000, 1.000, 0.811
30, 21, 0.6738, 1.000, 1.000, 0.811
30, 22, 0.0990, 1.000, 1.000, 0.811
30, 23, 0.0062, 1.000, 1.000, 0.811
30, 24, 0.0631, 1.000, 1.000, 0.811
30, 25, 0.0867, 1.000, 1.000, 0.812
30, 26, 0.0486, 1.000, 1.000, 0.812
30, 27, 0.0020, 1.000, 1.000, 0.812
30, 28, 0.0064, 1.000, 1.000, 0.812
30, 29, 0.0178, 1.000, 1.000, 0.812
30, 30, 1.5950, 0.333, 0.978, 0.812
30, 31, 0.0071, 1.000, 0.978, 0.812
30, 32, 0.4236, 1.000, 0.979, 0.812
30, 33, 0.0111, 1.000, 0.980, 0.812
30, 34, 0.0161, 1.000, 0.980, 0.812
30, 35, 0.0931, 1.000, 0.981, 0.812
30, 36, 0.4635, 0.667, 0.972, 0.812
30, 37, 0.2810, 0.667, 0.964, 0.812
30, 38, 0.1279, 1.000, 0.965, 0.812
30, 39, 0.0278, 1.000, 0.966, 0.812
30, 40, 0.0502, 1.000, 0.967, 0.812
30, 41, 0.0746, 1.000, 0.967, 0.812
30, 42, 0.2215, 1.000, 0.968, 0.812
30, 43, 0.2785, 1.000, 0.969, 0.813
30, 44, 0.3777, 1.000, 0.970, 0.813
30, 45, 0.0671, 1.000, 0.970, 0.813
30, 46, 0.0002, 1.000, 0.971, 0.813
30, 47, 0.0537, 1.000, 0.972, 0.813
30, 48, 0.0393, 1.000, 0.972, 0.813
30, 49, 0.0720, 1.000, 0.973, 0.813
30, 50, 0.0070, 1.000, 0.973, 0.813
30, 51, 0.0131, 1.000, 0.974, 0.813
30, 52, 0.0822, 1.000, 0.974, 0.813
30, 53, 0.0076, 1.000, 0.975, 0.813
30, 54, 0.0093, 1.000, 0.975, 0.813
30, 55, 0.0048, 1.000, 0.976, 0.814
30, 56, 0.5068, 0.667, 0.970, 0.814
30, 57, 0.0163, 1.000, 0.971, 0.814
30, 58, 0.0353, 1.000, 0.971, 0.814
30, 59, 0.3093, 0.667, 0.966, 0.814
30, 60, 0.0336, 1.000, 0.967, 0.814
30, 61, 0.0674, 1.000, 0.967, 0.814
30, 62, 1.2214, 0.333, 0.957, 0.814
30, 63, 0.0142, 1.000, 0.958, 0.814
30, 64, 0.0734, 1.000, 0.958, 0.814
30, 65, 0.0229, 1.000, 0.959, 0.814
30, 66, 0.0023, 1.000, 0.960, 0.814
30, 67, 0.0001, 1.000, 0.960, 0.814
30, 68, 0.0087, 1.000, 0.961, 0.814
30, 69, 0.0353, 1.000, 0.961, 0.814
30, 70, 0.0177, 1.000, 0.962, 0.814
31, 1, 0.0869, 1.000, 1.000, 0.814
31, 2, 0.0081, 1.000, 1.000, 0.814
31, 3, 0.1297, 1.000, 1.000, 0.815
31, 4, 0.0595, 1.000, 1.000, 0.815
31, 5, 0.0627, 1.000, 1.000, 0.815
31, 6, 0.0298, 1.000, 1.000, 0.815
31, 7, 0.0669, 1.000, 1.000, 0.815
31, 8, 0.0447, 1.000, 1.000, 0.815
31, 9, 0.0229, 1.000, 1.000, 0.815
31, 10, 0.2391, 1.000, 1.000, 0.815
31, 11, 0.0143, 1.000, 1.000, 0.815
31, 12, 0.0062, 1.000, 1.000, 0.815
31, 13, 0.0161, 1.000, 1.000, 0.815
31, 14, 0.0159, 1.000, 1.000, 0.816
31, 15, 0.0217, 1.000, 1.000, 0.816
31, 16, 0.0031, 1.000, 1.000, 0.816
31, 17, 0.0061, 1.000, 1.000, 0.816
31, 18, 0.0037, 1.000, 1.000, 0.816
31, 19, 0.0225, 1.000, 1.000, 0.816
31, 20, 0.2742, 1.000, 1.000, 0.816
31, 21, 0.0273, 1.000, 1.000, 0.816
31, 22, 0.0071, 1.000, 1.000, 0.816
31, 23, 0.2772, 1.000, 1.000, 0.816
31, 24, 0.0974, 1.000, 1.000, 0.816
31, 25, 0.0102, 1.000, 1.000, 0.816
31, 26, 0.0000, 1.000, 1.000, 0.817
31, 27, 0.1484, 1.000, 1.000, 0.817
31, 28, 0.0083, 1.000, 1.000, 0.817
31, 29, 0.0267, 1.000, 1.000, 0.817
31, 30, 0.0561, 1.000, 1.000, 0.817
31, 31, 0.1415, 1.000, 1.000, 0.817
31, 32, 0.0069, 1.000, 1.000, 0.817
31, 33, 0.0536, 1.000, 1.000, 0.817
31, 34, 0.0086, 1.000, 1.000, 0.817
31, 35, 0.0076, 1.000, 1.000, 0.817
31, 36, 0.0046, 1.000, 1.000, 0.817
31, 37, 0.0141, 1.000, 1.000, 0.818
31, 38, 0.0027, 1.000, 1.000, 0.818
31, 39, 0.0258, 1.000, 1.000, 0.818
31, 40, 0.0098, 1.000, 1.000, 0.818
31, 41, 0.0080, 1.000, 1.000, 0.818
31, 42, 0.0013, 1.000, 1.000, 0.818
31, 43, 0.0039, 1.000, 1.000, 0.818
